processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
GBMND61770-21,MZ079442,13662007,MTCT798,MZ079442,"Mined from GenBank, NCBI",NA,BOLD:ACF9126,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,534451,Leptodactylus troglodytes,NA,NA,,NA,"Lutz, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-14.5099,-41.0671,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND637-21,MT496041,12719219,AAGUFU5495,,"Mined from GenBank, NCBI",NA,BOLD:ACC6501,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,759193,Leptodactylus guianensis,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,3.78607,-61.6094,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND698-21,MT496059,12719280,CAUFJF1551,,"Mined from GenBank, NCBI",NA,BOLD:ACA3497,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494870,Leptodactylus latrans,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.1021,-42.9321,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND757-21,MT496534,12719339,UFMGT0112,,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-19.9545,-43.4184,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNE31543-21,MN420367,14254200,ZUEC:12382,,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,487710,Dendropsophus nanus,NA,NA,,NA,"Boulenger, 1889",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
OSTEO040-14,Otau35_MTR7670,4564332,MTR7670,,Universidade de Sao Paulo,NA,BOLD:ACF9303,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,246602,Osteocephalus,388493,Osteocephalus taurinus,NA,NA,,NA,"Steindachner, 1862",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction J 2828,,-7.201,-47.766,NA,NA,NA,NA,NA,NA,Brazil,Tocantins,Babaculandia,NA,,NA,,,NA,,NA,,,
OSTEO066-14,Otau_PHV2693,4564358,,PHV2693,"Universidade de Sao Paulo, Museu de Zoologia",NA,BOLD:ACM7260,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,246602,Osteocephalus,388493,Osteocephalus taurinus,NA,NA,,NA,"Steindachner, 1862",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction J 2669,,-15.892,-52.263,NA,NA,NA,NA,NA,NA,Brazil,Mato Grosso,Barra do Garcas,NA,,NA,,,NA,,NA,,,
BEJSP004-13,CFBHT16565,3153360,CFBH-34096,,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACC1316,18,Chordata,50,Amphibia,219,Anura,182238,Eleutherodactylidae,112051,Eleutherodactylinae,34391,Eleutherodactylus,254910,Eleutherodactylus johnstonei,NA,NA,,NA,"Barbour, 1914",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.633,-46.683,NA,NA,NA,NA,NA,NA,Brazil,Sao Paulo,Sao Paulo,NA,"Rua Miranda Guerra, Bairro Brooklin",2201302,http://www.boldsystems.org/pics/BEJSP/CFBH34096+1386543953.jpg,Lateral,NA,Mariana L. Lyra,2013,CreativeCommons - Attribution,"Universidade Estadual Paulista, Rio Claro","Mariana L. Lyra, Celio F. B. Haddad"
DBAFI1751-14,TG427,5008013,,TG427,"Universidade Estadual Paulista, Rio Claro",NA,BOLD:ACF7388,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,112090,Pleurodema,534458,Pleurodema diplolister,NA,NA,,NA,"Peters, 1870",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-6.61,-35.464,NA,NA,NA,NA,NA,NA,Brazil,Paraiba,Caicara,NA,,NA,,,NA,,NA,,,
GBAP11884-19,MH270322,9707260,,MH270322,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,903238,Amazophrynella sp. 1 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11899-19,MH270258,9707275,,MH270258,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,903240,Amazophrynella sp. 3 RRR-2018,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11924-19,MH270275,9707300,,MH270275,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,669837,Amazophrynella,903528,Amazophrynella xinguensis,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP20337-19,MK660782,10817451,UFRGS3991,,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,221,Gymnophiona,597915,Siphonopidae,NA,,82797,Luetkenotyphlus,82798,Luetkenotyphlus brasiliensis,NA,NA,,NA,"(Lütken, 1851)",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP4280-13,JQ627321,3642807,JQ627321,JQ627321,"Mined from GenBank, NCBI",NA,BOLD:ACA3587,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257809,Scinax fuscovarius,NA,NA,,NA,"Lutz, 1925",NA,,,NA,K. Rodriguez-C,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.98,-47.87,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7807-19,KJ004234,9703183,,KJ004234,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257828,Scinax fuscomarginatus,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMAB990-15,KM509793,6217473,MPEG:::27839:::PT-155,KM509793,"Mined from GenBank, NCBI",NA,BOLD:ACA3798,18,Chordata,50,Amphibia,219,Anura,25169,Microhylidae,267101,Gastrophryninae,103289,Elachistocleis,494862,Elachistocleis piauiensis,NA,NA,,NA,"Caramaschi and Jim, 1983",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,taxon:1658257,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Piau, Floriano",NA,,NA,,,NA,,NA,,,
GBMIN92678-17,KX697992,8433058,,KX697992,"Mined from GenBank, NCBI",NA,BOLD:ACA3457,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,246339,Hypsiboas crepitans,NA,NA,,NA,"Wied-Neuwied, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,"Alagoas, Campo Alegre, Fazenda Pindoba",NA,,NA,,,NA,,NA,,,
GBMNA13957-19,KY962393,9631050,,KY962393,"Mined from GenBank, NCBI",NA,BOLD:AAH8343,18,Chordata,50,Amphibia,219,Anura,80182,Dendrobatidae,126827,Dendrobatinae,80192,Phyllobates,80208,Phyllobates terribilis,NA,NA,,NA,"Myers, Daly and Malkin, 1978",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2052-20,MN900821,11547745,USPTCX80S4,,"Mined from GenBank, NCBI",NA,BOLD:ACH0728,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,494868,Ischnocnema,545544,Ischnocnema lactea,NA,NA,,NA,"Miranda-Ribeiro, 1923",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2054-20,MN900823,11547747,CFBH19368,,"Mined from GenBank, NCBI",NA,BOLD:ACA4710,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,494868,Ischnocnema,545544,Ischnocnema lactea,NA,NA,,NA,"Miranda-Ribeiro, 1923",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2346-20,MT036189,11548039,CFBH15402,,"Mined from GenBank, NCBI",NA,BOLD:ACF9137,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.8496,-45.3665,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75889-20,MN866488,12487219,DT3312,MN866488,"Mined from GenBank, NCBI",NA,BOLD:AEG8798,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,759201,Rhinella magnussoni,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75891-20,MN866486,12487221,DT3306,MN866486,"Mined from GenBank, NCBI",NA,BOLD:AEF9683,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,759201,Rhinella magnussoni,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75932-20,MN866434,12487262,DT3804,MN866434,"Mined from GenBank, NCBI",NA,BOLD:AEG5337,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,518644,Adenomera andreae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1114-21,MT496478,12719696,SB17,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-5.0946,-35.8784,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1209-21,MT496024,12719791,AAGARDA12257,,"Mined from GenBank, NCBI",NA,BOLD:ACA3748,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-24.3786,-47.0729,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1244-21,MT496160,12719826,CFBHT13450,,"Mined from GenBank, NCBI",NA,BOLD:ACA4464,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-10.6903,-39.7971,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1245-21,MT496028,12719827,AAGARDA12279,,"Mined from GenBank, NCBI",NA,BOLD:ACA3749,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-11.161,-40.5348,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1254-21,MT496459,12719836,PBd068,,"Mined from GenBank, NCBI",NA,BOLD:ACA4464,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-11.6655,-41.1312,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1255-21,MT496453,12719837,MZFS4957,,"Mined from GenBank, NCBI",NA,BOLD:ACA3749,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-12.1149,-39.0426,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND243-21,MT583094,12718825,MAP_T166,,"Mined from GenBank, NCBI",NA,BOLD:AEH4436,18,Chordata,50,Amphibia,219,Anura,80182,Dendrobatidae,112076,Colostethinae,169877,Ameerega,169884,Ameerega picta,NA,NA,,NA,"Bibron in Tschudi, 1838",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND309-21,MT804917,12718891,CFBH20793,,"Mined from GenBank, NCBI",NA,BOLD:AEH3430,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,996453,Boana joaquini,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND403-21,MT804905,12718985,CFBH27272,,"Mined from GenBank, NCBI",NA,BOLD:ACF6099,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,1058852,Boana sp. 3 ML-2020,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND408-21,MT804898,12718990,AAG-UFU5713,,"Mined from GenBank, NCBI",NA,BOLD:AEH5719,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,1058853,Boana sp. 4 ML-2020,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND424-21,MT804885,12719006,AAG-UFU713,,"Mined from GenBank, NCBI",NA,BOLD:AEH5346,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND553-21,MG600484,12719135,,,"Mined from GenBank, NCBI",NA,BOLD:ACM9685,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,605240,Physalaemus erythros,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,Museum ID: UFMG<BRA>:14676,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND560-21,MG600479,12719142,,,"Mined from GenBank, NCBI",NA,BOLD:ACM9685,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,605240,Physalaemus erythros,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,Museum ID: UFMG<BRA>:5563,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND563-21,MT583171,12719145,MAP_T4070,,"Mined from GenBank, NCBI",NA,BOLD:ACA3450,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND570-21,MT162499,12719152,INPAH40509,,"Mined from GenBank, NCBI",NA,BOLD:AEH3624,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-3.51694,-55.0731,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61291-21,MZ079525,13661528,CFBHT5348,MZ079525,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-3.56615,-41.0918,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61296-21,MZ079539,13661533,CFBHT9232,MZ079539,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-14.3608,-39.4086,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61329-21,MZ079486,13661566,MTCT983,MZ079486,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-7.7082,-42.7895,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61342-21,MZ079562,13661579,MTR17446,MZ079562,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-16.0124,-39.9459,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61501-21,MW193612,13661738,ID115,MW193612,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,527513,Bokermannohyla alvarengai,NA,NA,,NA,"Bokermann, 1956",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61515-21,MW193653,13661752,UFMG12125,MW193653,"Mined from GenBank, NCBI",NA,BOLD:ACF7662,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,527513,Bokermannohyla alvarengai,NA,NA,,NA,"Bokermann, 1956",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61516-21,MW193654,13661753,UFMG12126,MW193654,"Mined from GenBank, NCBI",NA,BOLD:ACF7662,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,527513,Bokermannohyla alvarengai,NA,NA,,NA,"Bokermann, 1956",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61531-21,MW193665,13661768,UFMG15286,MW193665,"Mined from GenBank, NCBI",NA,BOLD:ACF7663,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,527513,Bokermannohyla alvarengai,NA,NA,,NA,"Bokermann, 1956",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61549-21,MW193622,13661786,UFMG5583,MW193622,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,527513,Bokermannohyla alvarengai,NA,NA,,NA,"Bokermann, 1956",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61563-21,MW193672,13661800,MZUESC17083,MW193672,"Mined from GenBank, NCBI",NA,BOLD:ACA4615,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,257758,Bokermannohyla,534764,Bokermannohyla oxente,NA,NA,,NA,"Lugli and Haddad, 2006",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61679-21,MW284713,13661916,CFBH36582,MW284713,"Mined from GenBank, NCBI",NA,BOLD:ACC5779,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,455879,Leptodactylus petersii,NA,NA,,NA,"Steindachner, 1864",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61710-21,MW284650,13661947,CFBH-20972,MW284650,"Mined from GenBank, NCBI",NA,BOLD:ACF6793,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,527585,Leptodactylus pustulatus,NA,NA,,NA,"Peters, 1870",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61753-21,MZ079450,13661990,MTCT1088,MZ079450,"Mined from GenBank, NCBI",NA,BOLD:ACF9126,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,534451,Leptodactylus troglodytes,NA,NA,,NA,"Lutz, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-5.93879,-41.9209,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND700-21,MT495929,12719282,AAGARDA03282,,"Mined from GenBank, NCBI",NA,BOLD:ACA3497,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494870,Leptodactylus latrans,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.3731,-42.7232,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND725-21,MT496062,12719307,CFBH30092,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.109,-41.375,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND758-21,MT496538,12719340,UFMGT0648,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-19.9826,-43.45,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND774-21,MT496474,12719356,RPB245,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.5957,-45.2298,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND782-21,MT496022,12719364,AAGARDA12233,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.6124,-48.5333,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND791-21,MT496074,12719373,CFBHT01030,,"Mined from GenBank, NCBI",NA,BOLD:ACA3747,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-24.34,-48.737,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
